date,currency,usd_rate,volatility
2026-02-15,GBP,0.7956,Low
2026-02-16,GBP,0.7938,Low
2026-02-17,GBP,0.7913,Low
2026-02-18,GBP,0.7934,Low
2026-02-19,GBP,0.7939,Low
2026-02-20,GBP,0.7927,Low
2026-02-21,GBP,0.7952,Low
2026-02-22,GBP,0.7953,Low
2026-02-23,GBP,0.7972,Low
2026-02-24,GBP,0.7973,Low
2026-02-25,GBP,0.8006,Low
2026-02-26,GBP,0.8034,Low
2026-02-27,GBP,0.803,Low
2026-02-28,GBP,0.8046,Low
2026-03-01,GBP,0.8056,Low
2026-03-02,GBP,0.8078,Low
2026-03-03,GBP,0.8063,Low
2026-03-04,GBP,0.8074,Low
2026-03-05,GBP,0.8091,Low
2026-03-06,GBP,0.8062,Low
2026-03-07,GBP,0.8043,Low
2026-03-08,GBP,0.8011,Low
2026-03-09,GBP,0.8006,Low
2026-03-10,GBP,0.8018,Low
2026-03-11,GBP,0.8042,Low
2026-03-12,GBP,0.8043,Low
2026-03-13,GBP,0.8069,Low
2026-03-14,GBP,0.8047,Low
2026-03-15,GBP,0.8019,Low
2026-03-16,GBP,0.8019,Low
2026-03-17,GBP,0.8025,Low
2026-03-18,GBP,0.8024,Low
2026-03-19,GBP,0.7991,Low
2026-03-20,GBP,0.799,Low
2026-03-21,GBP,0.7969,Low
2026-03-22,GBP,0.7979,Low
2026-03-23,GBP,0.7985,Low
2026-03-24,GBP,0.797,Low
2026-03-25,GBP,0.7962,Low
2026-03-26,GBP,0.7945,Low
2026-03-27,GBP,0.7944,Low
2026-03-28,GBP,0.7959,Low
2026-03-29,GBP,0.7944,Low
2026-03-30,GBP,0.7952,Low
2026-03-31,GBP,0.7943,Low
2026-04-01,GBP,0.7931,Low
2026-04-02,GBP,0.7929,Low
2026-04-03,GBP,0.7913,Low
2026-04-04,GBP,0.7904,Low
2026-04-05,GBP,0.7885,Low
2026-04-06,GBP,0.7916,Low
2026-04-07,GBP,0.7916,Low
2026-04-08,GBP,0.7905,Low
2026-04-09,GBP,0.7909,Low
2026-04-10,GBP,0.7907,Low
2026-04-11,GBP,0.7903,Low
2026-04-12,GBP,0.7913,Low
2026-04-13,GBP,0.7925,Low
2026-04-14,GBP,0.7917,Low
2026-04-15,GBP,0.7908,Low
2026-04-16,GBP,0.7903,Low
2026-04-17,GBP,0.7867,Low
2026-04-18,GBP,0.7843,Low
2026-04-19,GBP,0.7864,Low
2026-04-20,GBP,0.789,Low
2026-04-21,GBP,0.7886,Low
2026-04-22,GBP,0.7896,Low
2026-04-23,GBP,0.79,Low
2026-04-24,GBP,0.7949,Low
2026-04-25,GBP,0.7967,Low
2026-04-26,GBP,0.7965,Low
2026-04-27,GBP,0.795,Low
2026-04-28,GBP,0.7924,Low
2026-04-29,GBP,0.7927,Low
2026-04-30,GBP,0.7915,Low
2026-05-01,GBP,0.7893,Low
2026-05-02,GBP,0.7883,Low
2026-05-03,GBP,0.7866,Low
2026-05-04,GBP,0.7892,Low
2026-05-05,GBP,0.7906,Low
2026-05-06,GBP,0.7906,Low
2026-05-07,GBP,0.7929,Low
2026-05-08,GBP,0.7931,Low
2026-05-09,GBP,0.7917,Low
2026-05-10,GBP,0.7941,Low
2026-05-11,GBP,0.795,Low
2026-05-12,GBP,0.7933,Low
2026-05-13,GBP,0.793,Low
2026-05-14,GBP,0.7916,Low
2026-05-15,GBP,0.7894,Low
2026-05-16,GBP,0.7909,Low
2026-05-17,GBP,0.7939,Low
2026-05-18,GBP,0.7917,Low
2026-05-19,GBP,0.7926,Low
2026-05-20,GBP,0.7915,Low
2026-05-21,GBP,0.7908,Low
2026-05-22,GBP,0.7898,Low
2026-05-23,GBP,0.7885,Low
2026-05-24,GBP,0.7885,Low
2026-05-25,GBP,0.7872,Low
2026-05-26,GBP,0.7877,Low
2026-05-27,GBP,0.7876,Low
2026-05-28,GBP,0.7872,Low
2026-05-29,GBP,0.7858,Low
2026-05-30,GBP,0.7849,Low
2026-05-31,GBP,0.7861,Low
2026-06-01,GBP,0.7868,Low
2026-06-02,GBP,0.7853,Low
2026-06-03,GBP,0.7855,Low
2026-06-04,GBP,0.7866,Low
2026-06-05,GBP,0.784,Low
2026-06-06,GBP,0.7849,Low
2026-06-07,GBP,0.7838,Low
2026-06-08,GBP,0.7847,Low
2026-06-09,GBP,0.7835,Low
2026-06-10,GBP,0.7807,Low
2026-06-11,GBP,0.7782,Low
2026-06-12,GBP,0.7782,Low
2026-06-13,GBP,0.7786,Low
2026-06-14,GBP,0.7772,Low
2026-06-15,GBP,0.7782,Low
2026-06-16,GBP,0.7756,Low
2026-06-17,GBP,0.7755,Low
2026-06-18,GBP,0.7737,Low
2026-06-19,GBP,0.7726,Low
2026-06-20,GBP,0.7727,Low
2026-06-21,GBP,0.7714,Low
2026-06-22,GBP,0.7708,Low
2026-06-23,GBP,0.7723,Low
2026-06-24,GBP,0.7715,Low
2026-06-25,GBP,0.7727,Low
2026-06-26,GBP,0.771,Low
2026-06-27,GBP,0.7718,Low
2026-06-28,GBP,0.774,Low
2026-06-29,GBP,0.7702,Low
2026-06-30,GBP,0.769,Low
2026-07-01,GBP,0.7699,Low
2026-07-02,GBP,0.7696,Low
2026-07-03,GBP,0.7701,Low
2026-07-04,GBP,0.7692,Low
2026-07-05,GBP,0.7693,Low
2026-07-06,GBP,0.7691,Low
2026-07-07,GBP,0.7709,Low
2026-07-08,GBP,0.7713,Low
2026-07-09,GBP,0.7718,Low
2026-07-10,GBP,0.7712,Low
2026-07-11,GBP,0.7704,Low
2026-07-12,GBP,0.7698,Low
2026-07-13,GBP,0.7704,Low
2026-07-14,GBP,0.7697,Low
2026-07-15,GBP,0.7702,Low
2026-07-16,GBP,0.7734,Low
2026-07-17,GBP,0.7747,Low
2026-07-18,GBP,0.7742,Low
2026-07-19,GBP,0.7761,Low
2026-07-20,GBP,0.7754,Low
2026-07-21,GBP,0.7723,Low
2026-07-22,GBP,0.7707,Low
2026-07-23,GBP,0.7678,Low
2026-07-24,GBP,0.7673,Low
2026-07-25,GBP,0.7673,Low
2026-07-26,GBP,0.7699,Low
2026-07-27,GBP,0.7704,Low
2026-07-28,GBP,0.77,Low
2026-07-29,GBP,0.7713,Low
2026-07-30,GBP,0.7679,Low
2026-07-31,GBP,0.7683,Low
2026-08-01,GBP,0.7695,Low
2026-08-02,GBP,0.7672,Low
2026-08-03,GBP,0.7689,Low
2026-08-04,GBP,0.7695,Low
2026-08-05,GBP,0.7688,Low
2026-08-06,GBP,0.7698,Low
2026-08-07,GBP,0.7733,Low
2026-08-08,GBP,0.7736,Low
2026-08-09,GBP,0.774,Low
2026-08-10,GBP,0.7732,Low
2026-08-11,GBP,0.7719,Low
2026-08-12,GBP,0.7732,Low
2026-08-13,GBP,0.7719,Low
2026-08-14,GBP,0.772,Low
2026-08-15,GBP,0.7713,Low
2026-08-16,GBP,0.772,Low
2026-08-17,GBP,0.7725,Low
2026-08-18,GBP,0.7741,Low
2026-08-19,GBP,0.7733,Low
2026-08-20,GBP,0.7729,Low
2026-08-21,GBP,0.7714,Low
2026-08-22,GBP,0.7707,Low
2026-08-23,GBP,0.7713,Low
2026-08-24,GBP,0.7725,Low
2026-08-25,GBP,0.771,Low
2026-08-26,GBP,0.7724,Low
2026-08-27,GBP,0.7745,Low
2026-08-28,GBP,0.7751,Low
2026-08-29,GBP,0.778,Low
2026-08-30,GBP,0.7768,Low
2026-08-31,GBP,0.7749,Low
2026-09-01,GBP,0.7721,Low
2026-09-02,GBP,0.7744,Low
2026-09-03,GBP,0.7755,Low
2026-09-04,GBP,0.7754,Low
2026-09-05,GBP,0.7758,Low
2026-09-06,GBP,0.7741,Low
2026-09-07,GBP,0.7778,Low
2026-09-08,GBP,0.778,Low
2026-09-09,GBP,0.7782,Low
2026-09-10,GBP,0.7793,Low
2026-09-11,GBP,0.7801,Low
2026-09-12,GBP,0.7804,Low
2026-09-13,GBP,0.7792,Low
2026-09-14,GBP,0.7799,Low
2026-09-15,GBP,0.7829,Low
2026-09-16,GBP,0.785,Low
2026-09-17,GBP,0.7875,Low
2026-09-18,GBP,0.7867,Low
2026-09-19,GBP,0.7851,Low
2026-09-20,GBP,0.7849,Low
2026-09-21,GBP,0.785,Low
2026-09-22,GBP,0.7867,Low
2026-09-23,GBP,0.7841,Low
2026-09-24,GBP,0.7865,Low
2026-09-25,GBP,0.7862,Low
2026-09-26,GBP,0.7855,Low
2026-09-27,GBP,0.784,Low
2026-09-28,GBP,0.7814,Low
2026-09-29,GBP,0.7826,Low
2026-09-30,GBP,0.7828,Low
2026-10-01,GBP,0.7807,Low
2026-10-02,GBP,0.7787,Low
2026-10-03,GBP,0.7782,Low
2026-10-04,GBP,0.7808,Low
2026-10-05,GBP,0.7804,Low
2026-10-06,GBP,0.778,Low
2026-10-07,GBP,0.7777,Low
2026-10-08,GBP,0.7772,Low
2026-10-09,GBP,0.773,Low
2026-10-10,GBP,0.773,Low
2026-10-11,GBP,0.7726,Low
2026-10-12,GBP,0.7737,Low
2026-10-13,GBP,0.7765,Low
2026-10-14,GBP,0.7783,Low
2026-10-15,GBP,0.7779,Low
2026-10-16,GBP,0.7762,Low
2026-10-17,GBP,0.7801,Low
2026-10-18,GBP,0.7802,Low
2026-10-19,GBP,0.7803,Low
2026-10-20,GBP,0.7802,Low
2026-10-21,GBP,0.7805,Low
2026-10-22,GBP,0.7803,Low
2026-10-23,GBP,0.7794,Low
2026-10-24,GBP,0.7786,Low
2026-10-25,GBP,0.7785,Low
2026-10-26,GBP,0.7777,Low
2026-10-27,GBP,0.7766,Low
2026-10-28,GBP,0.7767,Low
2026-10-29,GBP,0.7763,Low
2026-10-30,GBP,0.7787,Low
2026-10-31,GBP,0.7745,Low
2026-11-01,GBP,0.7762,Low
2026-11-02,GBP,0.7782,Low
2026-11-03,GBP,0.7749,Low
2026-11-04,GBP,0.7744,Low
2026-11-05,GBP,0.7738,Low
2026-11-06,GBP,0.7716,Low
2026-11-07,GBP,0.7704,Low
2026-11-08,GBP,0.7687,Low
2026-11-09,GBP,0.7714,Low
2026-11-10,GBP,0.7729,Low
2026-11-11,GBP,0.7748,Low
2026-11-12,GBP,0.776,Low
2026-11-13,GBP,0.7742,Low
2026-11-14,GBP,0.7734,Low
2026-11-15,GBP,0.7741,Low
2026-11-16,GBP,0.7723,Low
2026-11-17,GBP,0.7734,Low
2026-11-18,GBP,0.773,Low
2026-11-19,GBP,0.7724,Low
2026-11-20,GBP,0.7735,Low
2026-11-21,GBP,0.7742,Low
2026-11-22,GBP,0.7736,Low
2026-11-23,GBP,0.7754,Low
2026-11-24,GBP,0.7737,Low
2026-11-25,GBP,0.7747,Low
2026-11-26,GBP,0.7756,Low
2026-11-27,GBP,0.7751,Low
2026-11-28,GBP,0.7756,Low
2026-11-29,GBP,0.7737,Low
2026-11-30,GBP,0.7751,Low
2026-12-01,GBP,0.7748,Low
2026-12-02,GBP,0.774,Low
2026-12-03,GBP,0.7757,Low
2026-12-04,GBP,0.7746,Low
2026-12-05,GBP,0.7724,Low
2026-12-06,GBP,0.77,Low
2026-12-07,GBP,0.7709,Low
2026-12-08,GBP,0.7689,Low
2026-12-09,GBP,0.7716,Low
2026-12-10,GBP,0.7684,Low
2026-12-11,GBP,0.771,Low
2026-12-12,GBP,0.7714,Low
2026-12-13,GBP,0.7712,Low
2026-12-14,GBP,0.7704,Low
2026-12-15,GBP,0.771,Low
2026-12-16,GBP,0.7709,Low
2026-12-17,GBP,0.7726,Low
2026-12-18,GBP,0.7728,Low
2026-12-19,GBP,0.773,Low
2026-12-20,GBP,0.7725,Low
2026-12-21,GBP,0.7724,Low
2026-12-22,GBP,0.7729,Low
2026-12-23,GBP,0.7702,Low
2026-12-24,GBP,0.7681,Low
2026-12-25,GBP,0.7693,Low
2026-12-26,GBP,0.7695,Low
2026-12-27,GBP,0.7693,Low
2026-12-28,GBP,0.7693,Low
2026-12-29,GBP,0.7698,Low
2026-12-30,GBP,0.769,Low
2026-12-31,GBP,0.7678,Low
2026-01-01,INR,85.2584,Medium
2026-01-02,INR,84.9665,Medium
2026-01-03,INR,85.0879,Medium
2026-01-04,INR,84.5808,Medium
2026-01-05,INR,84.8855,Medium
2026-01-06,INR,85.0259,Medium
2026-01-07,INR,85.1021,Medium
2026-01-08,INR,85.3948,Medium
2026-01-09,INR,85.8926,Medium
2026-01-10,INR,86.1975,Medium
2026-01-11,INR,85.6421,Medium
2026-01-12,INR,85.2586,Medium
2026-01-13,INR,85.0721,Medium
2026-01-14,INR,85.0799,Medium
2026-01-15,INR,85.234,Medium
2026-01-16,INR,85.0175,Medium
2026-01-17,INR,85.0731,Medium
2026-01-18,INR,84.8482,Medium
2026-01-19,INR,84.6666,Medium
2026-01-20,INR,84.2498,Medium
2026-01-21,INR,83.9775,Medium
2026-01-22,INR,83.5802,Medium
2026-01-23,INR,83.2948,Medium
2026-01-24,INR,83.6019,Medium
2026-01-25,INR,83.3241,Medium
2026-01-26,INR,84.0918,Medium
2026-01-27,INR,84.237,Medium
2026-01-28,INR,84.2915,Medium
2026-01-29,INR,84.0383,Medium
2026-01-30,INR,84.2443,Medium
2026-01-31,INR,84.0745,Medium
2026-02-01,INR,84.1104,Medium
2026-02-02,INR,84.8641,Medium
2026-02-03,INR,84.8356,Medium
2026-02-04,INR,85.1768,Medium
2026-02-05,INR,84.9672,Medium
2026-02-06,INR,84.9568,Medium
2026-02-07,INR,85.4833,Medium
2026-02-08,INR,85.2957,Medium
2026-02-09,INR,85.8368,Medium
2026-02-10,INR,86.0494,Medium
2026-02-11,INR,85.88,Medium
2026-02-12,INR,86.0701,Medium
2026-02-13,INR,86.3631,Medium
2026-02-14,INR,86.5511,Medium
2026-02-15,INR,86.0754,Medium
2026-02-16,INR,85.8563,Medium
2026-02-17,INR,85.782,Medium
2026-02-18,INR,85.7596,Medium
2026-02-19,INR,85.9459,Medium
2026-02-20,INR,85.9994,Medium
2026-02-21,INR,85.5974,Medium
2026-02-22,INR,85.7113,Medium
2026-02-23,INR,85.8945,Medium
2026-02-24,INR,86.0628,Medium
2026-02-25,INR,86.3883,Medium
2026-02-26,INR,86.6405,Medium
2026-02-27,INR,86.7797,Medium
2026-02-28,INR,86.7584,Medium
2026-03-01,INR,86.2541,Medium
2026-03-02,INR,86.3838,Medium
2026-03-03,INR,86.4466,Medium
2026-03-04,INR,86.5287,Medium
2026-03-05,INR,86.1421,Medium
2026-03-06,INR,85.8161,Medium
2026-03-07,INR,86.1324,Medium
2026-03-08,INR,86.1205,Medium
2026-03-09,INR,86.3259,Medium
2026-03-10,INR,86.3345,Medium
2026-03-11,INR,86.3435,Medium
2026-03-12,INR,86.627,Medium
2026-03-13,INR,86.4706,Medium
2026-03-14,INR,86.4997,Medium
2026-03-15,INR,86.3597,Medium
2026-03-16,INR,86.2284,Medium
2026-03-17,INR,86.1351,Medium
2026-03-18,INR,86.202,Medium
2026-03-19,INR,86.0576,Medium
2026-03-20,INR,86.4358,Medium
2026-03-21,INR,86.1652,Medium
2026-03-22,INR,86.1088,Medium
2026-03-23,INR,85.9763,Medium
2026-03-24,INR,86.4117,Medium
2026-03-25,INR,86.4712,Medium
2026-03-26,INR,86.7835,Medium
2026-03-27,INR,86.3322,Medium
2026-03-28,INR,86.4129,Medium
2026-03-29,INR,86.682,Medium
2026-03-30,INR,86.707,Medium
2026-03-31,INR,87.0303,Medium
2026-04-01,INR,86.8727,Medium
2026-04-02,INR,87.3013,Medium
2026-04-03,INR,88.0037,Medium
2026-04-04,INR,87.8919,Medium
2026-04-05,INR,87.7549,Medium
2026-04-06,INR,88.2013,Medium
2026-04-07,INR,88.6889,Medium
2026-04-08,INR,88.5266,Medium
2026-04-09,INR,88.3964,Medium
2026-04-10,INR,88.3092,Medium
2026-04-11,INR,87.8937,Medium
2026-04-12,INR,87.6111,Medium
2026-04-13,INR,87.3032,Medium
2026-04-14,INR,87.0686,Medium
2026-04-15,INR,87.058,Medium
2026-04-16,INR,87.1294,Medium
2026-04-17,INR,87.6022,Medium
2026-04-18,INR,87.2961,Medium
2026-04-19,INR,87.5968,Medium
2026-04-20,INR,87.5312,Medium
2026-04-21,INR,87.5161,Medium
2026-04-22,INR,87.7228,Medium
2026-04-23,INR,87.3781,Medium
2026-04-24,INR,87.495,Medium
2026-04-25,INR,87.546,Medium
2026-04-26,INR,87.6969,Medium
2026-04-27,INR,87.7856,Medium
2026-04-28,INR,88.54,Medium
2026-04-29,INR,88.3424,Medium
2026-04-30,INR,88.1782,Medium
2026-05-01,INR,87.9859,Medium
2026-05-02,INR,87.8148,Medium
2026-05-03,INR,87.6189,Medium
2026-05-04,INR,87.9836,Medium
2026-05-05,INR,88.421,Medium
2026-05-06,INR,88.2444,Medium
2026-05-07,INR,87.9873,Medium
2026-05-08,INR,88.1325,Medium
2026-05-09,INR,87.9621,Medium
2026-05-10,INR,88.157,Medium
2026-05-11,INR,88.2196,Medium
2026-05-12,INR,87.7516,Medium
2026-05-13,INR,88.2269,Medium
2026-05-14,INR,88.7814,Medium
2026-05-15,INR,88.591,Medium
2026-05-16,INR,88.4708,Medium
2026-05-17,INR,88.5593,Medium
2026-05-18,INR,88.663,Medium
2026-05-19,INR,88.8673,Medium
2026-05-20,INR,89.4926,Medium
2026-05-21,INR,89.4372,Medium
2026-05-22,INR,89.1873,Medium
2026-05-23,INR,88.7567,Medium
2026-05-24,INR,88.5296,Medium
2026-05-25,INR,88.5194,Medium
2026-05-26,INR,89.0754,Medium
2026-05-27,INR,88.914,Medium
2026-05-28,INR,88.9836,Medium
2026-05-29,INR,88.9785,Medium
2026-05-30,INR,89.3486,Medium
2026-05-31,INR,90.1388,Medium
2026-06-01,INR,89.9714,Medium
2026-06-02,INR,89.8172,Medium
2026-06-03,INR,90.1455,Medium
2026-06-04,INR,90.3606,Medium
2026-06-05,INR,90.9447,Medium
2026-06-06,INR,91.1305,Medium
2026-06-07,INR,91.0159,Medium
2026-06-08,INR,91.2041,Medium
2026-06-09,INR,91.558,Medium
2026-06-10,INR,91.8209,Medium
2026-06-11,INR,91.984,Medium
2026-06-12,INR,92.3274,Medium
2026-06-13,INR,92.7052,Medium
2026-06-14,INR,93.1537,Medium
2026-06-15,INR,93.3652,Medium
2026-06-16,INR,93.3106,Medium
2026-06-17,INR,93.3585,Medium
2026-06-18,INR,93.7527,Medium
2026-06-19,INR,93.4847,Medium
2026-06-20,INR,93.6053,Medium
2026-06-21,INR,93.4764,Medium
2026-06-22,INR,93.4858,Medium
2026-06-23,INR,93.9041,Medium
2026-06-24,INR,93.9669,Medium
2026-06-25,INR,93.9822,Medium
2026-06-26,INR,93.5349,Medium
2026-06-27,INR,93.7792,Medium
2026-06-28,INR,93.9911,Medium
2026-06-29,INR,94.7027,Medium
2026-06-30,INR,94.6007,Medium
2026-07-01,INR,94.6733,Medium
2026-07-02,INR,94.7559,Medium
2026-07-03,INR,95.2791,Medium
2026-07-04,INR,95.2473,Medium
2026-07-05,INR,95.3403,Medium
2026-07-06,INR,95.5431,Medium
2026-07-07,INR,95.6055,Medium
2026-07-08,INR,95.4562,Medium
2026-07-09,INR,95.521,Medium
2026-07-10,INR,95.8799,Medium
2026-07-11,INR,95.5355,Medium
2026-07-12,INR,95.5799,Medium
2026-07-13,INR,95.3457,Medium
2026-07-14,INR,95.7445,Medium
2026-07-15,INR,95.2341,Medium
2026-07-16,INR,95.0478,Medium
2026-07-17,INR,95.1733,Medium
2026-07-18,INR,95.6948,Medium
2026-07-19,INR,95.6727,Medium
2026-07-20,INR,95.4868,Medium
2026-07-21,INR,96.1155,Medium
2026-07-22,INR,95.6284,Medium
2026-07-23,INR,94.8925,Medium
2026-07-24,INR,95.0386,Medium
2026-07-25,INR,94.8716,Medium
2026-07-26,INR,94.5325,Medium
2026-07-27,INR,94.7669,Medium
2026-07-28,INR,94.8477,Medium
2026-07-29,INR,94.6605,Medium
2026-07-30,INR,94.2363,Medium
2026-07-31,INR,94.5241,Medium
2026-08-01,INR,94.7392,Medium
2026-08-02,INR,94.7063,Medium
2026-08-03,INR,95.3184,Medium
2026-08-04,INR,94.9614,Medium
2026-08-05,INR,94.4544,Medium
2026-08-06,INR,94.2256,Medium
2026-08-07,INR,94.2106,Medium
2026-08-08,INR,94.2908,Medium
2026-08-09,INR,94.2112,Medium
2026-08-10,INR,94.3273,Medium
2026-08-11,INR,93.9141,Medium
2026-08-12,INR,94.3887,Medium
2026-08-13,INR,94.3615,Medium
2026-08-14,INR,94.7305,Medium
2026-08-15,INR,94.8442,Medium
2026-08-16,INR,94.9958,Medium
2026-08-17,INR,95.1852,Medium
2026-08-18,INR,95.3344,Medium
2026-08-19,INR,95.5488,Medium
2026-08-20,INR,95.9933,Medium
2026-08-21,INR,96.0594,Medium
2026-08-22,INR,96.2977,Medium
2026-08-23,INR,96.2675,Medium
2026-08-24,INR,96.7527,Medium
2026-08-25,INR,96.5237,Medium
2026-08-26,INR,97.1321,Medium
2026-08-27,INR,97.1184,Medium
2026-08-28,INR,96.6321,Medium
2026-08-29,INR,96.6754,Medium
2026-08-30,INR,96.445,Medium
2026-08-31,INR,96.7287,Medium
2026-09-01,INR,96.5078,Medium
2026-09-02,INR,96.3571,Medium
2026-09-03,INR,95.7198,Medium
2026-09-04,INR,95.5683,Medium
2026-09-05,INR,94.7576,Medium
2026-09-06,INR,94.2322,Medium
2026-09-07,INR,94.483,Medium
2026-09-08,INR,94.7429,Medium
2026-09-09,INR,94.884,Medium
2026-09-10,INR,94.5629,Medium
2026-09-11,INR,94.5471,Medium
2026-09-12,INR,94.5459,Medium
2026-09-13,INR,94.1626,Medium
2026-09-14,INR,94.658,Medium
2026-09-15,INR,94.9487,Medium
2026-09-16,INR,94.8753,Medium
2026-09-17,INR,94.8842,Medium
2026-09-18,INR,94.9534,Medium
2026-09-19,INR,94.2749,Medium
2026-09-20,INR,94.1933,Medium
2026-09-21,INR,93.9685,Medium
2026-09-22,INR,93.639,Medium
2026-09-23,INR,93.5469,Medium
2026-09-24,INR,94.1355,Medium
2026-09-25,INR,94.3466,Medium
2026-09-26,INR,94.158,Medium
2026-09-27,INR,94.3467,Medium
2026-09-28,INR,94.8088,Medium
2026-09-29,INR,95.1156,Medium
2026-09-30,INR,95.1355,Medium
2026-10-01,INR,94.9201,Medium
2026-10-02,INR,95.152,Medium
2026-10-03,INR,95.2831,Medium
2026-10-04,INR,95.5816,Medium
2026-10-05,INR,95.7941,Medium
2026-10-06,INR,96.146,Medium
2026-10-07,INR,95.9659,Medium
2026-10-08,INR,96.4084,Medium
2026-10-09,INR,96.4751,Medium
2026-10-10,INR,97.1758,Medium
2026-10-11,INR,96.9414,Medium
2026-10-12,INR,97.5304,Medium
2026-10-13,INR,97.5979,Medium
2026-10-14,INR,97.3754,Medium
2026-10-15,INR,97.2105,Medium
2026-10-16,INR,97.1015,Medium
2026-10-17,INR,97.2457,Medium
2026-10-18,INR,97.4236,Medium
2026-10-19,INR,97.228,Medium
2026-10-20,INR,97.2197,Medium
2026-10-21,INR,97.9487,Medium
2026-10-22,INR,98.5409,Medium
2026-10-23,INR,98.6914,Medium
2026-10-24,INR,98.7045,Medium
2026-10-25,INR,98.746,Medium
2026-10-26,INR,98.958,Medium
2026-10-27,INR,98.6038,Medium
2026-10-28,INR,98.5149,Medium
2026-10-29,INR,97.9396,Medium
2026-10-30,INR,98.0765,Medium
2026-10-31,INR,98.2986,Medium
2026-11-01,INR,98.1324,Medium
2026-11-02,INR,98.673,Medium
2026-11-03,INR,98.2497,Medium
2026-11-04,INR,97.7461,Medium
2026-11-05,INR,97.8229,Medium
2026-11-06,INR,98.1814,Medium
2026-11-07,INR,98.7601,Medium
2026-11-08,INR,98.6014,Medium
2026-11-09,INR,98.9737,Medium
2026-11-10,INR,98.9604,Medium
2026-11-11,INR,98.9006,Medium
2026-11-12,INR,99.2065,Medium
2026-11-13,INR,99.433,Medium
2026-11-14,INR,98.8843,Medium
2026-11-15,INR,99.3954,Medium
2026-11-16,INR,99.8755,Medium
2026-11-17,INR,99.6568,Medium
2026-11-18,INR,99.7949,Medium
2026-11-19,INR,99.9674,Medium
2026-11-20,INR,100.0586,Medium
2026-11-21,INR,99.8659,Medium
2026-11-22,INR,99.6311,Medium
2026-11-23,INR,99.6222,Medium
2026-11-24,INR,100.0311,Medium
2026-11-25,INR,100.2215,Medium
2026-11-26,INR,100.0915,Medium
2026-11-27,INR,100.3618,Medium
2026-11-28,INR,99.3612,Medium
2026-11-29,INR,99.7607,Medium
2026-11-30,INR,99.1533,Medium
2026-12-01,INR,99.0275,Medium
2026-12-02,INR,98.6394,Medium
2026-12-03,INR,98.1924,Medium
2026-12-04,INR,98.5914,Medium
2026-12-05,INR,98.43,Medium
2026-12-06,INR,98.5494,Medium
2026-12-07,INR,98.5332,Medium
2026-12-08,INR,98.6977,Medium
2026-12-09,INR,98.7242,Medium
2026-12-10,INR,98.2809,Medium
2026-12-11,INR,98.6236,Medium
2026-12-12,INR,98.4532,Medium
2026-12-13,INR,97.9168,Medium
2026-12-14,INR,97.7701,Medium
2026-12-15,INR,98.2836,Medium
2026-12-16,INR,98.5761,Medium
2026-12-17,INR,98.4558,Medium
2026-12-18,INR,98.3355,Medium
2026-12-19,INR,98.2248,Medium
2026-12-20,INR,98.9387,Medium
2026-12-21,INR,99.071,Medium
2026-12-22,INR,99.2201,Medium
2026-12-23,INR,99.5779,Medium
2026-12-24,INR,99.6611,Medium
2026-12-25,INR,99.5707,Medium
2026-12-26,INR,99.5023,Medium
2026-12-27,INR,99.4774,Medium
2026-12-28,INR,99.4644,Medium
2026-12-29,INR,99.7177,Medium
2026-12-30,INR,99.7359,Medium
2026-12-31,INR,99.9916,Medium
2026-01-01,AED,3.6697,Low
2026-01-02,AED,3.67,Low
2026-01-03,AED,3.6627,Low
2026-01-04,AED,3.666,Low
2026-01-05,AED,3.6673,Low
2026-01-06,AED,3.6709,Low
2026-01-07,AED,3.6603,Low
2026-01-08,AED,3.668,Low
2026-01-09,AED,3.6674,Low
2026-01-10,AED,3.6715,Low
2026-01-11,AED,3.6677,Low
2026-01-12,AED,3.6699,Low
2026-01-13,AED,3.6661,Low
2026-01-14,AED,3.6638,Low
2026-01-15,AED,3.6708,Low
2026-01-16,AED,3.6701,Low
2026-01-17,AED,3.6709,Low
2026-01-18,AED,3.6741,Low
2026-01-19,AED,3.6759,Low
2026-01-20,AED,3.6765,Low
2026-01-21,AED,3.6778,Low
2026-01-22,AED,3.6866,Low
2026-01-23,AED,3.6864,Low
2026-01-24,AED,3.6872,Low
2026-01-25,AED,3.691,Low
2026-01-26,AED,3.6951,Low
2026-01-27,AED,3.6995,Low
2026-01-28,AED,3.7019,Low
2026-01-29,AED,3.6976,Low
2026-01-30,AED,3.7037,Low
2026-01-31,AED,3.6994,Low
2026-02-01,AED,3.7006,Low
2026-02-02,AED,3.6978,Low
2026-02-03,AED,3.6975,Low
2026-02-04,AED,3.6987,Low
2026-02-05,AED,3.6999,Low
2026-02-06,AED,3.7015,Low
2026-02-07,AED,3.7075,Low
2026-02-08,AED,3.7092,Low
2026-02-09,AED,3.7082,Low
2026-02-10,AED,3.7118,Low
2026-02-11,AED,3.7162,Low
2026-02-12,AED,3.7117,Low
2026-02-13,AED,3.7139,Low
2026-02-14,AED,3.7165,Low
2026-02-15,AED,3.7154,Low
2026-02-16,AED,3.7205,Low
2026-02-17,AED,3.7199,Low
2026-02-18,AED,3.7204,Low
2026-02-19,AED,3.7198,Low
2026-02-20,AED,3.7198,Low
2026-02-21,AED,3.7157,Low
2026-02-22,AED,3.7104,Low
2026-02-23,AED,3.7163,Low
2026-02-24,AED,3.7132,Low
2026-02-25,AED,3.7095,Low
2026-02-26,AED,3.7015,Low
